[2026-06-24 14:58:45.203] Core 1 | Hello world from p1047!
[2026-06-24 14:58:45.220] Core 1 | Hello world from p1047!
[2026-06-24 14:58:45.220] Core 1 | Hello world from p1047!
[2026-06-24 14:58:45.220] Core 1 | Hello world from p1047!
[2026-06-24 14:58:45.220] Core 1 | Hello world from p1047!
[2026-06-24 14:58:45.221] Core 1 | Hello world from p1047!
[2026-06-24 14:58:45.221] Core 1 | Hello world from p1047!
[2026-06-24 14:58:45.221] Core 1 | Hello world from p1047!
[2026-06-24 14:58:45.221] Core 1 | Hello world from p1047!
[2026-06-24 14:58:45.221] Core 1 | Hello world from p1047!
[2026-06-24 14:58:45.221] Core 1 | Hello world from p1047!
[2026-06-24 14:58:45.221] Core 1 | Hello world from p1047!
[2026-06-24 14:58:45.222] Core 1 | Hello world from p1047!
[2026-06-24 14:58:45.222] Core 1 | Hello world from p1047!
[2026-06-24 14:58:45.222] Core 1 | Hello world from p1047!
[2026-06-24 14:58:45.222] Core 1 | Hello world from p1047!
[2026-06-24 14:58:45.222] Core 1 | Hello world from p1047!
[2026-06-24 14:58:45.222] Core 1 | Hello world from p1047!
[2026-06-24 14:58:45.222] Core 1 | Hello world from p1047!
[2026-06-24 14:58:45.223] Core 1 | Hello world from p1047!
[2026-06-24 14:58:45.223] Core 1 | Hello world from p1047!
[2026-06-24 14:58:45.223] Core 1 | Hello world from p1047!
[2026-06-24 14:58:45.223] Core 1 | Hello world from p1047!
[2026-06-24 14:58:45.223] Core 1 | Hello world from p1047!
[2026-06-24 14:58:45.223] Core 1 | Hello world from p1047!
[2026-06-24 14:58:45.223] Core 1 | Hello world from p1047!
[2026-06-24 14:58:45.224] Core 1 | Hello world from p1047!
[2026-06-24 14:58:45.224] Core 1 | Hello world from p1047!
