[2026-06-24 14:58:40.294] Core 2 | Hello world from p1002!
[2026-06-24 14:58:40.314] Core 2 | Hello world from p1002!
[2026-06-24 14:58:40.314] Core 2 | Hello world from p1002!
[2026-06-24 14:58:40.314] Core 2 | Hello world from p1002!
[2026-06-24 14:58:40.314] Core 2 | Hello world from p1002!
[2026-06-24 14:58:40.314] Core 2 | Hello world from p1002!
[2026-06-24 14:58:40.315] Core 2 | Hello world from p1002!
[2026-06-24 14:58:40.315] Core 2 | Hello world from p1002!
[2026-06-24 14:58:40.315] Core 2 | Hello world from p1002!
[2026-06-24 14:58:40.315] Core 2 | Hello world from p1002!
[2026-06-24 14:58:40.315] Core 2 | Hello world from p1002!
